time,temp,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
11:19:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.088,0.087,0.088,0.524,0.273,0.089,0.114,0.124,0.117,0.089,0.091,0.116,0.111,0.153,0.09,0.51,0.327,0.09,0.144,0.153,0.134,1.192,0.66,0.091,0.091,0.091,0.095,0.575,0.493,0.092,0.209,0.244,0.235,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.707,0.084,0.297,0.269,0.298,0.089,0.091,0.089,0.091,0.093,0.093,0.758,0.864,0.083,0.28,0.276,0.322,0.089,0.09,0.09,0.092,0.091,0.09,0.97,0.884,0.081,0.183,0.209,0.278,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.091,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
11:29:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.522,0.277,0.089,0.117,0.127,0.119,0.089,0.091,0.119,0.113,0.158,0.089,0.511,0.331,0.09,0.148,0.16,0.139,1.19,0.681,0.09,0.091,0.091,0.094,0.574,0.497,0.092,0.224,0.26,0.251,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.71,0.084,0.324,0.291,0.322,0.089,0.091,0.089,0.091,0.093,0.093,0.754,0.864,0.083,0.303,0.3,0.351,0.089,0.089,0.09,0.092,0.091,0.09,0.966,0.9,0.081,0.194,0.222,0.3,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.09,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
11:39:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.521,0.282,0.089,0.119,0.13,0.122,0.089,0.091,0.121,0.115,0.166,0.089,0.512,0.338,0.09,0.154,0.168,0.143,1.187,0.705,0.09,0.091,0.091,0.094,0.576,0.5,0.092,0.24,0.279,0.268,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.715,0.084,0.352,0.315,0.349,0.089,0.091,0.089,0.091,0.093,0.093,0.751,0.868,0.083,0.329,0.326,0.384,0.089,0.089,0.09,0.092,0.091,0.09,0.962,0.919,0.081,0.207,0.239,0.326,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.091,0.088,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
11:49:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.087,0.088,0.519,0.288,0.089,0.122,0.134,0.125,0.089,0.091,0.126,0.118,0.176,0.09,0.512,0.345,0.09,0.161,0.177,0.149,1.184,0.727,0.091,0.091,0.091,0.095,0.576,0.504,0.092,0.25,0.303,0.289,0.09,0.09,0.088,0.09,0.091,0.092,0.633,0.718,0.084,0.383,0.341,0.377,0.089,0.091,0.089,0.091,0.093,0.093,0.747,0.865,0.084,0.357,0.353,0.42,0.089,0.089,0.09,0.092,0.091,0.09,0.957,0.937,0.081,0.223,0.261,0.355,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.091,0.088,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
11:59:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.088,0.087,0.088,0.518,0.293,0.089,0.125,0.137,0.129,0.089,0.091,0.129,0.121,0.185,0.089,0.513,0.353,0.09,0.169,0.187,0.156,1.181,0.75,0.09,0.091,0.091,0.094,0.577,0.509,0.092,0.267,0.325,0.314,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.72,0.084,0.414,0.37,0.403,0.089,0.091,0.089,0.091,0.093,0.093,0.744,0.864,0.084,0.389,0.384,0.457,0.089,0.089,0.09,0.092,0.091,0.09,0.954,0.955,0.081,0.238,0.28,0.387,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.091,0.088,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
12:09:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.088,0.087,0.088,0.516,0.298,0.089,0.128,0.141,0.133,0.089,0.091,0.133,0.124,0.196,0.089,0.512,0.36,0.09,0.178,0.198,0.163,1.177,0.773,0.09,0.091,0.091,0.094,0.577,0.512,0.092,0.286,0.347,0.336,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.726,0.084,0.429,0.398,0.415,0.089,0.091,0.089,0.091,0.093,0.093,0.74,0.863,0.084,0.42,0.416,0.497,0.089,0.089,0.09,0.092,0.091,0.09,0.949,0.968,0.081,0.256,0.301,0.423,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.09,0.088,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
12:19:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.515,0.303,0.089,0.132,0.146,0.137,0.089,0.091,0.138,0.127,0.207,0.089,0.512,0.365,0.09,0.188,0.209,0.172,1.173,0.797,0.09,0.091,0.091,0.094,0.578,0.515,0.092,0.309,0.362,0.358,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.727,0.084,0.456,0.42,0.442,0.089,0.091,0.089,0.091,0.093,0.093,0.737,0.858,0.084,0.456,0.45,0.537,0.089,0.089,0.09,0.092,0.091,0.09,0.945,0.981,0.081,0.276,0.327,0.461,0.09,0.09,0.091,0.091,0.09,0.087,0.09,0.09,0.088,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
12:29:10,37.1,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.087,0.088,0.513,0.31,0.089,0.135,0.15,0.142,0.089,0.091,0.144,0.132,0.222,0.089,0.513,0.371,0.09,0.199,0.218,0.182,1.17,0.821,0.09,0.091,0.091,0.094,0.577,0.519,0.092,0.332,0.38,0.375,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.725,0.084,0.487,0.435,0.469,0.089,0.091,0.089,0.091,0.093,0.093,0.733,0.86,0.084,0.492,0.487,0.577,0.089,0.089,0.09,0.092,0.091,0.09,0.94,0.994,0.081,0.298,0.357,0.504,0.09,0.09,0.091,0.091,0.09,0.088,0.089,0.09,0.089,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
12:39:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.087,0.088,0.511,0.315,0.089,0.139,0.155,0.147,0.089,0.091,0.149,0.136,0.234,0.089,0.512,0.374,0.09,0.21,0.227,0.192,1.167,0.842,0.09,0.091,0.091,0.095,0.578,0.519,0.092,0.354,0.398,0.392,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.724,0.084,0.521,0.462,0.499,0.089,0.091,0.089,0.091,0.093,0.093,0.73,0.858,0.084,0.529,0.524,0.618,0.089,0.089,0.09,0.092,0.091,0.09,0.936,0.993,0.081,0.322,0.385,0.553,0.09,0.09,0.091,0.091,0.09,0.088,0.089,0.091,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
12:49:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.509,0.321,0.089,0.144,0.158,0.152,0.089,0.091,0.156,0.14,0.25,0.089,0.511,0.379,0.09,0.218,0.235,0.203,1.164,0.867,0.09,0.091,0.091,0.094,0.578,0.518,0.092,0.372,0.418,0.409,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.722,0.084,0.554,0.488,0.526,0.089,0.091,0.089,0.091,0.093,0.093,0.726,0.857,0.083,0.575,0.571,0.657,0.089,0.089,0.09,0.092,0.091,0.09,0.932,0.997,0.081,0.349,0.42,0.612,0.09,0.09,0.091,0.091,0.09,0.088,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
12:59:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.087,0.088,0.509,0.326,0.089,0.15,0.162,0.157,0.089,0.091,0.163,0.145,0.266,0.09,0.51,0.384,0.09,0.227,0.261,0.215,1.162,0.888,0.09,0.091,0.091,0.094,0.578,0.518,0.092,0.389,0.461,0.428,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.72,0.084,0.581,0.516,0.553,0.089,0.091,0.089,0.091,0.093,0.093,0.723,0.86,0.083,0.617,0.612,0.695,0.089,0.089,0.09,0.092,0.091,0.091,0.928,1.007,0.081,0.378,0.46,0.667,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
13:09:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.087,0.088,0.507,0.331,0.089,0.153,0.174,0.161,0.089,0.091,0.171,0.151,0.286,0.089,0.509,0.387,0.09,0.235,0.266,0.223,1.159,0.909,0.09,0.091,0.091,0.094,0.578,0.518,0.092,0.407,0.459,0.462,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.717,0.084,0.605,0.542,0.576,0.089,0.091,0.089,0.091,0.093,0.093,0.721,0.86,0.083,0.655,0.651,0.729,0.089,0.089,0.09,0.092,0.091,0.09,0.924,1.01,0.081,0.409,0.501,0.721,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
13:19:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.087,0.088,0.507,0.338,0.089,0.157,0.174,0.175,0.089,0.091,0.179,0.157,0.309,0.089,0.509,0.393,0.09,0.245,0.268,0.232,1.157,0.931,0.09,0.091,0.091,0.094,0.578,0.517,0.092,0.426,0.478,0.47,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.714,0.084,0.63,0.566,0.6,0.089,0.091,0.088,0.091,0.093,0.093,0.716,0.861,0.083,0.69,0.686,0.75,0.089,0.089,0.09,0.092,0.091,0.09,0.921,1.019,0.081,0.445,0.546,0.774,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.09,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
13:29:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.087,0.088,0.505,0.343,0.089,0.162,0.176,0.174,0.089,0.091,0.188,0.163,0.331,0.09,0.508,0.398,0.09,0.266,0.279,0.241,1.154,0.949,0.09,0.091,0.091,0.094,0.578,0.516,0.092,0.455,0.499,0.49,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.71,0.084,0.654,0.587,0.621,0.089,0.091,0.089,0.091,0.093,0.093,0.715,0.865,0.082,0.72,0.717,0.766,0.089,0.089,0.09,0.092,0.091,0.09,0.918,1.026,0.081,0.485,0.591,0.823,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
13:39:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.087,0.088,0.504,0.348,0.089,0.175,0.181,0.176,0.089,0.091,0.199,0.17,0.356,0.09,0.507,0.402,0.09,0.267,0.289,0.27,1.151,0.97,0.09,0.091,0.091,0.095,0.578,0.516,0.093,0.468,0.515,0.51,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.706,0.084,0.679,0.609,0.644,0.089,0.091,0.089,0.091,0.093,0.093,0.712,0.865,0.082,0.751,0.748,0.799,0.089,0.089,0.09,0.092,0.091,0.09,0.913,1.037,0.081,0.528,0.634,0.871,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
13:49:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.501,0.353,0.089,0.174,0.187,0.181,0.089,0.091,0.208,0.177,0.382,0.09,0.506,0.406,0.09,0.278,0.301,0.265,1.149,0.988,0.091,0.091,0.091,0.095,0.578,0.518,0.092,0.483,0.529,0.524,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.704,0.084,0.703,0.631,0.665,0.089,0.091,0.089,0.091,0.093,0.093,0.709,0.868,0.082,0.778,0.778,0.826,0.089,0.09,0.09,0.092,0.091,0.09,0.91,1.042,0.081,0.572,0.677,0.913,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
13:59:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.5,0.358,0.089,0.176,0.191,0.188,0.089,0.091,0.221,0.186,0.412,0.089,0.505,0.41,0.09,0.288,0.309,0.274,1.147,1.003,0.09,0.091,0.091,0.094,0.578,0.517,0.092,0.503,0.546,0.54,0.09,0.09,0.088,0.09,0.091,0.092,0.633,0.702,0.084,0.739,0.653,0.685,0.089,0.091,0.088,0.091,0.093,0.093,0.707,0.87,0.081,0.788,0.805,0.85,0.089,0.089,0.09,0.092,0.091,0.09,0.908,1.051,0.081,0.617,0.724,0.956,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.09,0.089,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
14:09:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.499,0.364,0.089,0.182,0.195,0.194,0.089,0.091,0.235,0.195,0.445,0.09,0.505,0.416,0.09,0.3,0.315,0.285,1.145,1.019,0.091,0.091,0.091,0.095,0.578,0.517,0.093,0.521,0.565,0.559,0.09,0.09,0.088,0.09,0.091,0.092,0.633,0.699,0.084,0.752,0.676,0.717,0.089,0.091,0.089,0.091,0.093,0.093,0.704,0.87,0.081,0.814,0.817,0.874,0.089,0.089,0.09,0.092,0.091,0.09,0.904,1.06,0.081,0.662,0.762,0.994,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
14:19:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.087,0.088,0.498,0.367,0.089,0.187,0.2,0.197,0.089,0.091,0.248,0.204,0.479,0.09,0.503,0.42,0.09,0.309,0.322,0.297,1.142,1.03,0.091,0.091,0.091,0.095,0.578,0.517,0.093,0.535,0.584,0.577,0.09,0.09,0.088,0.09,0.091,0.092,0.634,0.696,0.084,0.774,0.705,0.731,0.089,0.091,0.089,0.091,0.093,0.093,0.702,0.873,0.081,0.839,0.841,0.899,0.089,0.089,0.09,0.092,0.091,0.09,0.901,1.064,0.081,0.707,0.807,1.028,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.091,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
14:29:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.087,0.088,0.496,0.372,0.089,0.193,0.206,0.204,0.089,0.091,0.262,0.214,0.518,0.09,0.503,0.425,0.09,0.316,0.332,0.308,1.14,1.041,0.09,0.091,0.091,0.094,0.579,0.515,0.092,0.548,0.595,0.594,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.693,0.084,0.799,0.721,0.753,0.089,0.091,0.089,0.091,0.093,0.093,0.698,0.876,0.081,0.862,0.86,0.923,0.089,0.089,0.09,0.092,0.091,0.09,0.897,1.075,0.081,0.747,0.846,1.056,0.09,0.09,0.091,0.091,0.09,0.086,0.09,0.09,0.088,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
14:39:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.495,0.377,0.089,0.197,0.214,0.211,0.089,0.091,0.278,0.227,0.55,0.089,0.502,0.427,0.09,0.323,0.343,0.313,1.138,1.05,0.09,0.091,0.09,0.094,0.578,0.516,0.092,0.564,0.6,0.601,0.09,0.09,0.088,0.09,0.091,0.092,0.629,0.692,0.084,0.822,0.742,0.777,0.089,0.091,0.088,0.091,0.093,0.093,0.697,0.876,0.081,0.885,0.887,0.947,0.089,0.089,0.09,0.092,0.091,0.09,0.894,1.08,0.081,0.79,0.883,1.087,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.091,0.088,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
14:49:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.088,0.087,0.088,0.495,0.382,0.089,0.202,0.221,0.22,0.089,0.091,0.295,0.238,0.59,0.089,0.501,0.432,0.09,0.331,0.354,0.319,1.137,1.063,0.09,0.091,0.091,0.094,0.579,0.519,0.093,0.579,0.607,0.607,0.09,0.09,0.088,0.09,0.091,0.092,0.627,0.69,0.084,0.845,0.767,0.799,0.089,0.091,0.089,0.09,0.093,0.093,0.694,0.881,0.081,0.91,0.91,0.971,0.089,0.089,0.09,0.092,0.091,0.09,0.892,1.087,0.081,0.831,0.914,1.11,0.09,0.09,0.091,0.091,0.09,0.086,0.09,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
14:59:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.088,0.087,0.088,0.494,0.387,0.089,0.208,0.222,0.223,0.089,0.091,0.315,0.251,0.626,0.089,0.501,0.438,0.09,0.341,0.36,0.325,1.136,1.082,0.09,0.091,0.091,0.094,0.58,0.52,0.093,0.596,0.612,0.611,0.09,0.09,0.088,0.09,0.091,0.092,0.624,0.688,0.084,0.868,0.789,0.821,0.089,0.091,0.089,0.091,0.093,0.093,0.692,0.885,0.081,0.932,0.933,0.994,0.089,0.089,0.09,0.092,0.091,0.09,0.889,1.094,0.081,0.869,0.949,1.135,0.09,0.09,0.091,0.091,0.09,0.086,0.09,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
15:09:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.492,0.391,0.089,0.216,0.223,0.224,0.089,0.091,0.335,0.265,0.667,0.089,0.5,0.441,0.09,0.351,0.362,0.331,1.133,1.096,0.09,0.091,0.091,0.094,0.58,0.522,0.092,0.609,0.616,0.614,0.09,0.09,0.088,0.09,0.091,0.092,0.621,0.685,0.084,0.885,0.809,0.841,0.089,0.091,0.089,0.091,0.093,0.093,0.69,0.884,0.081,0.954,0.957,1.012,0.089,0.089,0.09,0.092,0.091,0.09,0.887,1.1,0.081,0.905,0.982,1.159,0.09,0.09,0.091,0.091,0.09,0.087,0.09,0.09,0.09,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
15:19:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.088,0.087,0.088,0.491,0.395,0.089,0.222,0.224,0.224,0.089,0.091,0.356,0.279,0.708,0.09,0.499,0.445,0.09,0.36,0.365,0.341,1.132,1.112,0.09,0.091,0.091,0.094,0.581,0.524,0.093,0.616,0.621,0.618,0.09,0.09,0.088,0.09,0.091,0.092,0.618,0.684,0.084,0.9,0.829,0.859,0.089,0.091,0.089,0.091,0.093,0.093,0.689,0.886,0.081,0.976,0.979,1.033,0.089,0.089,0.09,0.092,0.091,0.09,0.884,1.105,0.081,0.939,1.007,1.181,0.09,0.09,0.091,0.091,0.09,0.088,0.089,0.09,0.089,0.088,0.088,0.089,0.086,0.092,0.088,0.088,0.091
15:29:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.489,0.399,0.089,0.224,0.225,0.226,0.089,0.091,0.379,0.294,0.751,0.09,0.499,0.449,0.09,0.364,0.368,0.352,1.129,1.12,0.09,0.091,0.091,0.094,0.581,0.528,0.093,0.621,0.625,0.623,0.09,0.09,0.088,0.09,0.091,0.092,0.614,0.684,0.084,0.915,0.85,0.874,0.089,0.091,0.089,0.091,0.093,0.093,0.686,0.889,0.082,0.995,1,1.05,0.089,0.089,0.09,0.092,0.091,0.09,0.881,1.112,0.081,0.973,1.035,1.206,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.093,0.088,0.088,0.09
15:39:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.489,0.403,0.089,0.226,0.228,0.228,0.089,0.091,0.404,0.312,0.798,0.089,0.499,0.453,0.09,0.367,0.373,0.364,1.128,1.137,0.09,0.091,0.091,0.094,0.582,0.53,0.092,0.626,0.63,0.627,0.09,0.09,0.088,0.09,0.091,0.092,0.612,0.682,0.084,0.93,0.865,0.887,0.089,0.091,0.089,0.091,0.093,0.093,0.683,0.892,0.082,1.014,1.02,1.068,0.089,0.089,0.09,0.092,0.091,0.091,0.879,1.117,0.081,1.003,1.061,1.239,0.09,0.09,0.091,0.091,0.09,0.088,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
15:49:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.085,0.086,0.085,0.089,0.088,0.087,0.088,0.487,0.407,0.089,0.227,0.228,0.229,0.089,0.091,0.429,0.33,0.838,0.09,0.498,0.456,0.09,0.369,0.375,0.372,1.125,1.15,0.09,0.091,0.091,0.095,0.582,0.534,0.093,0.63,0.633,0.631,0.09,0.09,0.088,0.09,0.091,0.092,0.609,0.681,0.084,0.944,0.877,0.899,0.089,0.091,0.089,0.09,0.093,0.093,0.683,0.893,0.082,1.031,1.038,1.083,0.089,0.089,0.09,0.092,0.091,0.09,0.878,1.122,0.081,1.031,1.085,1.254,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
15:59:10,37.1,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.487,0.412,0.089,0.228,0.23,0.231,0.089,0.091,0.457,0.349,0.876,0.089,0.497,0.46,0.09,0.372,0.38,0.375,1.124,1.158,0.091,0.091,0.091,0.094,0.583,0.537,0.093,0.633,0.637,0.636,0.09,0.09,0.088,0.09,0.091,0.092,0.606,0.68,0.084,0.958,0.888,0.914,0.089,0.091,0.089,0.091,0.093,0.093,0.68,0.894,0.082,1.048,1.054,1.096,0.089,0.089,0.09,0.092,0.091,0.09,0.874,1.124,0.081,1.059,1.11,1.266,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
16:09:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.485,0.414,0.089,0.229,0.23,0.231,0.089,0.091,0.483,0.369,0.916,0.089,0.497,0.464,0.09,0.375,0.389,0.377,1.122,1.175,0.09,0.091,0.091,0.094,0.582,0.541,0.093,0.636,0.64,0.638,0.09,0.09,0.088,0.09,0.091,0.092,0.604,0.679,0.084,0.97,0.901,0.925,0.089,0.091,0.088,0.091,0.093,0.093,0.679,0.894,0.083,1.064,1.067,1.102,0.089,0.089,0.09,0.092,0.091,0.09,0.873,1.128,0.081,1.085,1.133,1.273,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.091,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
16:19:10,37.1,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.087,0.088,0.485,0.419,0.089,0.23,0.232,0.234,0.089,0.091,0.511,0.39,0.961,0.09,0.496,0.467,0.09,0.378,0.407,0.382,1.119,1.186,0.09,0.091,0.091,0.094,0.58,0.544,0.093,0.641,0.645,0.643,0.09,0.09,0.088,0.09,0.091,0.092,0.602,0.679,0.084,0.983,0.913,0.938,0.089,0.091,0.089,0.091,0.093,0.093,0.677,0.894,0.083,1.077,1.081,1.114,0.089,0.089,0.09,0.092,0.091,0.09,0.87,1.13,0.081,1.111,1.156,1.284,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.089,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
16:29:10,37.1,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.485,0.423,0.089,0.233,0.234,0.238,0.089,0.091,0.542,0.413,1.003,0.089,0.496,0.47,0.09,0.387,0.422,0.385,1.117,1.2,0.09,0.091,0.091,0.094,0.577,0.551,0.093,0.645,0.648,0.647,0.09,0.09,0.088,0.09,0.091,0.092,0.599,0.679,0.084,0.994,0.923,0.949,0.089,0.091,0.089,0.091,0.093,0.093,0.675,0.9,0.083,1.087,1.089,1.117,0.089,0.089,0.09,0.092,0.091,0.09,0.867,1.133,0.081,1.133,1.174,1.294,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.088,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.09
16:39:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.483,0.427,0.089,0.234,0.237,0.249,0.089,0.091,0.572,0.439,1.042,0.09,0.495,0.474,0.09,0.402,0.436,0.387,1.116,1.21,0.09,0.091,0.091,0.094,0.575,0.555,0.093,0.649,0.652,0.652,0.09,0.09,0.088,0.09,0.091,0.092,0.597,0.679,0.084,1.004,0.933,0.961,0.089,0.091,0.089,0.091,0.093,0.093,0.673,0.9,0.083,1.092,1.1,1.115,0.089,0.089,0.09,0.092,0.091,0.091,0.865,1.134,0.081,1.157,1.198,1.305,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.09,0.088,0.087,0.089,0.086,0.092,0.088,0.088,0.091
16:49:10,37,0.084,0.084,0.086,0.086,0.089,0.085,0.086,0.086,0.085,0.089,0.088,0.087,0.088,0.484,0.43,0.089,0.236,0.245,0.26,0.089,0.091,0.606,0.458,1.077,0.09,0.495,0.476,0.09,0.416,0.451,0.402,1.115,1.223,0.091,0.091,0.091,0.094,0.572,0.559,0.093,0.651,0.656,0.659,0.09,0.09,0.088,0.09,0.091,0.092,0.594,0.678,0.084,1.015,0.942,0.969,0.089,0.091,0.089,0.091,0.093,0.093,0.672,0.901,0.084,1.103,1.108,1.114,0.089,0.089,0.09,0.092,0.091,0.09,0.864,1.135,0.081,1.18,1.21,1.32,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.09,0.088,0.088,0.087,0.089,0.086,0.093,0.088,0.088,0.09
